method,n_qubit,qubit_layout,placement,n_aods,skip_rus,trivial_return,decompose_move,parallel_execution,mean_fidelity,std_fidelity,n_samples,infidelity,fidelity_of_rz_injection,fidelity_of_rz_injection_label,fidelity_of_rz_teleportaion,fidelity_of_rz_teleportaion_label,fidelity_of_rz_s,fidelity_of_rz_s_label,fidelity_of_rz_layer,fidelity_of_rz_layer_label,fidelity_cnot,fidelity_cnot_label,fidelity_1q,fidelity_1q_label,code_distance,fidelity_target,factory_physical_size,fidelity_of_rz_h,fidelity_of_rz_h_label,fidelity_of_t_gate,fidelity_of_t_gate_label,fidelity_h,fidelity_h_label,fidelity_approximation,fidelity_approximation_label,fidelity_total_gate_only,fidelity_total_gate_only_label
t_cultivation,16,"(4, 4)",col_based,5,N/A,N/A,N/A,N/A,0.9988568456476687,,1,0.0011431543523312548,,,0.9991390373114893,Teleportation (CNOT),0.999767370440491,S (Rz decomposition),,,0.9999642199509144,CNOT,,,9.0,1e-08,2.0,0.9999867626768922,H (Rz decomposition),1.0,T,0.9999999639307616,H,0.999999200000312,Rz approx,0.9988576447334729,Gate-only total
t_cultivation,16,"(4, 4)",col_based,1,N/A,N/A,N/A,N/A,0.9999907822847305,2.391382908558386e-08,5,9.217715269516091e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999982967949068,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-08,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915822776846,Gate-only total
t_cultivation,16,"(4, 4)",col_based,2,N/A,N/A,N/A,N/A,0.9999907822847305,2.391382908558386e-08,5,9.217715269516091e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999982967949068,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-08,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915822776846,Gate-only total
t_cultivation,16,"(4, 4)",col_based,3,N/A,N/A,N/A,N/A,0.9999907822847305,2.391382908558386e-08,5,9.217715269516091e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999982967949068,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-08,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915822776846,Gate-only total
t_cultivation,16,"(4, 4)",col_based,4,N/A,N/A,N/A,N/A,0.9999907822847305,2.391382908558386e-08,5,9.217715269516091e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999982967949068,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-08,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915822776846,Gate-only total
t_cultivation,16,"(4, 4)",col_based,5,N/A,N/A,N/A,N/A,0.9999907822847305,2.391382908558386e-08,5,9.217715269516091e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999982967949068,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-08,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915822776846,Gate-only total
t_cultivation,16,"(4, 4)",col_based,1,N/A,N/A,N/A,N/A,0.9999907875283055,2.175199259190027e-08,5,9.21247169449746e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999983020385212,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-10,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915875212636,Gate-only total
t_cultivation,16,"(4, 4)",col_based,2,N/A,N/A,N/A,N/A,0.9999907875283055,2.175199259190027e-08,5,9.21247169449746e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999983020385212,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-10,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915875212636,Gate-only total
t_cultivation,16,"(4, 4)",col_based,3,N/A,N/A,N/A,N/A,0.9999907875283055,2.175199259190027e-08,5,9.21247169449746e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999983020385212,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-10,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915875212636,Gate-only total
t_cultivation,16,"(4, 4)",col_based,4,N/A,N/A,N/A,N/A,0.9999907875283055,2.175199259190027e-08,5,9.21247169449746e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999983020385212,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-10,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915875212636,Gate-only total
t_cultivation,16,"(4, 4)",col_based,5,N/A,N/A,N/A,N/A,0.9999907875283055,2.175199259190027e-08,5,9.21247169449746e-06,,,0.9999936470156123,Teleportation (CNOT),0.9999983020385212,S (Rz decomposition),,,0.999999744602864,CNOT,,,13.0,1e-10,4.0,0.99999990236378,H (Rz decomposition),1.0,T,0.9999999914867599,H,0.999999200000312,Rz approx,0.9999915875212636,Gate-only total
raw,36,"(6, 6)",N/A,N/A,N/A,N/A,N/A,N/A,0.7360499229082377,,1,0.2639500770917623,,,,,,,,,,,,,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,2,False,False,True,0.9984863892271628,0.0012627549550151057,10,0.0015136107728371817,0.9995567539750377,RZ Injection,0.9994153208291813,Teleportation (CNOT),0.9999995620002131,S (Rz decomposition),0.9989720341481757,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,2,False,False,True,0.9985054625584084,0.0011020289826582607,10,0.001494537441591559,0.9995835114555381,RZ Injection,0.999407815382343,Teleportation (CNOT),0.9999995488349411,S (Rz decomposition),0.9989911785278839,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,0,False,False,True,0.9985075859363043,0.0010947948230002923,10,0.0014924140636957128,0.9995770133715178,RZ Injection,0.9994169029976815,Teleportation (CNOT),0.9999990845046103,S (Rz decomposition),0.9989933042379462,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,0,False,False,True,0.9985075859363043,0.0010947948230002923,10,0.0014924140636957128,0.9995770133715178,RZ Injection,0.9994169029976815,Teleportation (CNOT),0.9999990845046103,S (Rz decomposition),0.9989933042379462,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,3,0,False,False,True,0.9985075859363043,0.0010947948230002923,10,0.0014924140636957128,0.9995770133715178,RZ Injection,0.9994169029976815,Teleportation (CNOT),0.9999990845046103,S (Rz decomposition),0.9989933042379462,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,0,False,False,True,0.9985075859363043,0.0010947948230002923,10,0.0014924140636957128,0.9995770133715178,RZ Injection,0.9994169029976815,Teleportation (CNOT),0.9999990845046103,S (Rz decomposition),0.9989933042379462,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,0,False,False,True,0.9985075859363043,0.0010947948230002923,10,0.0014924140636957128,0.9995770133715178,RZ Injection,0.9994169029976815,Teleportation (CNOT),0.9999990845046103,S (Rz decomposition),0.9989933042379462,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,1,False,False,False,0.9985905723844075,0.0011670038262228083,10,0.0014094276155924845,0.9996729569377616,RZ Injection,0.9994036354073825,Teleportation (CNOT),0.9999994160002131,S (Rz decomposition),0.9990762981733642,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,0,False,False,True,0.9985970990990367,0.0010709874385037947,10,0.0014029009009632887,0.9996679273133982,RZ Injection,0.9994149800117477,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9990828648103252,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,0,False,False,True,0.9985970990990367,0.0010709874385037947,10,0.0014029009009632887,0.9996679273133982,RZ Injection,0.9994149800117477,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9990828648103252,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,0,False,False,True,0.9985970990990367,0.0010709874385037947,10,0.0014029009009632887,0.9996679273133982,RZ Injection,0.9994149800117477,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9990828648103252,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,0,False,False,True,0.9985970990990367,0.0010709874385037947,10,0.0014029009009632887,0.9996679273133982,RZ Injection,0.9994149800117477,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9990828648103252,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,0,False,False,True,0.9985970990990367,0.0010709874385037947,10,0.0014029009009632887,0.9996679273133982,RZ Injection,0.9994149800117477,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9990828648103252,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,2,False,False,False,0.998643574426062,0.001047436573004979,10,0.0013564255739380027,0.9997069426323361,RZ Injection,0.999422521891163,Teleportation (CNOT),0.999999694834728,S (Rz decomposition),0.9991293729668375,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,2,False,True,False,0.998643574426062,0.001047436573004979,10,0.0013564255739380027,0.9997069426323361,RZ Injection,0.999422521891163,Teleportation (CNOT),0.999999694834728,S (Rz decomposition),0.9991293729668375,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,3,2,False,False,True,0.9986467800669162,0.0011243275626422913,10,0.0013532199330837935,0.9997090484759296,RZ Injection,0.9994234125097025,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9991325585617951,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,1,False,False,False,0.9986600213522927,0.0009717132142949618,10,0.0013399786477072961,0.9997105268128414,RZ Injection,0.9994356002945436,Teleportation (CNOT),0.999999548834728,S (Rz decomposition),0.9991458585863212,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,1,False,False,False,0.9986600213522927,0.0009717132142949618,10,0.0013399786477072961,0.9997105268128414,RZ Injection,0.9994356002945436,Teleportation (CNOT),0.999999548834728,S (Rz decomposition),0.9991458585863212,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,1,False,False,False,0.9986607072731601,0.0009725483890623266,10,0.001339292726839858,0.9997112128505442,RZ Injection,0.9994356002945436,Teleportation (CNOT),0.999999548834728,S (Rz decomposition),0.999146544562412,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,1,False,False,False,0.9986712697086878,0.000986221120633508,10,0.0013287302913121968,0.9997229988305231,RZ Injection,0.999434376691811,Teleportation (CNOT),0.999999548834728,S (Rz decomposition),0.9991571067157082,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,2,False,False,False,0.9986833973316939,0.0010011231505198629,10,0.0013166026683061327,0.9997415354751219,RZ Injection,0.9994276846619119,Teleportation (CNOT),0.9999998408347279,S (Rz decomposition),0.9991692327445486,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,2,False,True,False,0.9986833973316939,0.0010011231505198629,10,0.0013166026683061327,0.9997415354751219,RZ Injection,0.9994276846619119,Teleportation (CNOT),0.9999998408347279,S (Rz decomposition),0.9991692327445486,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,2,False,False,True,0.9986957436367195,0.0011175349282595425,10,0.001304256363280465,0.9997536825321081,RZ Injection,0.9994279303917762,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.999181540977499,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,2,False,False,True,0.9986957436367195,0.0011175349282595425,10,0.001304256363280465,0.9997536825321081,RZ Injection,0.9994279303917762,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.999181540977499,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,0,False,False,False,0.9986990142431187,0.0010895736883302749,10,0.0013009857568813121,0.9997539211015052,RZ Injection,0.9994312870265419,Teleportation (CNOT),0.9999994160004263,S (Rz decomposition),0.9991848267344808,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,0,False,False,False,0.9986990142431187,0.0010895736883302749,10,0.0013009857568813121,0.9997539211015052,RZ Injection,0.9994312870265419,Teleportation (CNOT),0.9999994160004263,S (Rz decomposition),0.9991848267344808,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,3,0,False,False,False,0.9986990142431187,0.0010895736883302749,10,0.0013009857568813121,0.9997539211015052,RZ Injection,0.9994312870265419,Teleportation (CNOT),0.9999994160004263,S (Rz decomposition),0.9991848267344808,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,0,False,False,False,0.9986990142431187,0.0010895736883302749,10,0.0013009857568813121,0.9997539211015052,RZ Injection,0.9994312870265419,Teleportation (CNOT),0.9999994160004263,S (Rz decomposition),0.9991848267344808,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,0,False,False,False,0.9986990142431187,0.0010895736883302749,10,0.0013009857568813121,0.9997539211015052,RZ Injection,0.9994312870265419,Teleportation (CNOT),0.9999994160004263,S (Rz decomposition),0.9991848267344808,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,0,True,False,False,0.9987000240848987,0.0009690997345457791,10,0.0012999759151013368,0.9997596941990361,RZ Injection,0.999426336154096,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991858831444335,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,0,True,False,False,0.9987000240848987,0.0009690997345457791,10,0.0012999759151013368,0.9997596941990361,RZ Injection,0.999426336154096,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991858831444335,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,3,0,True,False,False,0.9987000240848987,0.0009690997345457791,10,0.0012999759151013368,0.9997596941990361,RZ Injection,0.999426336154096,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991858831444335,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,0,True,False,False,0.9987000240848987,0.0009690997345457791,10,0.0012999759151013368,0.9997596941990361,RZ Injection,0.999426336154096,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991858831444335,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,0,True,False,False,0.9987000240848987,0.0009690997345457791,10,0.0012999759151013368,0.9997596941990361,RZ Injection,0.999426336154096,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991858831444335,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,2,False,False,False,0.9987014563952437,0.0010652891246890894,10,0.0012985436047563415,0.9997786694730916,RZ Injection,0.9994085674716789,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9991872724797999,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,2,False,True,False,0.9987014563952437,0.0010652891246890894,10,0.0012985436047563415,0.9997786694730916,RZ Injection,0.9994085674716789,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9991872724797999,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,2,False,False,True,0.998704389309173,0.0011085182177770069,10,0.0012956106908269538,0.9997656433827672,RZ Injection,0.999424633765955,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991901943722666,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,2,False,False,True,0.9987080512025134,0.001121789548485643,10,0.0012919487974866195,0.9997674805402308,RZ Injection,0.9994264479950494,Teleportation (CNOT),0.9999997080002132,S (Rz decomposition),0.9991938509173197,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,2,False,False,True,0.998726355643392,0.00102587232449552,10,0.001273644356608039,0.9997866861697908,RZ Injection,0.9994255101422345,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992122052151732,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,2,False,False,True,0.998726355643392,0.00102587232449552,10,0.001273644356608039,0.9997866861697908,RZ Injection,0.9994255101422345,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992122052151732,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,1,1,False,False,False,0.9987264753887807,0.0009084709665227612,10,0.0012735246112193233,0.9997832544150954,RZ Injection,0.9994290064111953,Teleportation (CNOT),1.0,S (Rz decomposition),0.9992123677612204,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,2,False,False,True,0.9987320024995678,0.0009668504432885502,10,0.0012679975004321609,0.9997950145165188,RZ Injection,0.9994227294823836,Teleportation (CNOT),1.0,S (Rz decomposition),0.9992178724383299,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,3,1,False,False,False,0.9987421200143647,0.0009596309846263726,10,0.001257879985635313,0.9997895439259844,RZ Injection,0.9994386171232679,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9992279984451601,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,1,False,False,False,0.9987421200143647,0.0009596309846263726,10,0.001257879985635313,0.9997895439259844,RZ Injection,0.9994386171232679,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9992279984451601,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,1,False,False,False,0.9987421200143647,0.0009596309846263726,10,0.001257879985635313,0.9997895439259844,RZ Injection,0.9994386171232679,Teleportation (CNOT),0.999999708,S (Rz decomposition),0.9992279984451601,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,1,False,False,False,0.9987540457981078,0.0009344642292114545,10,0.0012459542018922187,0.9998019231063694,RZ Injection,0.9994380491575118,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992399396547456,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,2,False,False,False,0.9987573249549369,0.000952724330161633,10,0.0012426750450631463,0.9998053993875361,RZ Injection,0.9994378347991016,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992432095425908,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,2,False,True,False,0.9987573249549369,0.000952724330161633,10,0.0012426750450631463,0.9998053993875361,RZ Injection,0.9994378347991016,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992432095425908,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,2,False,False,False,0.9987586535091066,0.0009542462143642002,10,0.001241346490893358,0.9998065388328332,RZ Injection,0.9994380241437015,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992445382037222,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,2,False,True,False,0.9987586535091066,0.0009542462143642002,10,0.001241346490893358,0.9998065388328332,RZ Injection,0.9994380241437015,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992445382037222,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,2,False,False,False,0.9987586535091066,0.0009542462143642002,10,0.001241346490893358,0.9998065388328332,RZ Injection,0.9994380241437015,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992445382037222,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,2,False,True,False,0.9987586535091066,0.0009542462143642002,10,0.001241346490893358,0.9998065388328332,RZ Injection,0.9994380241437015,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992445382037222,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,0,True,False,False,0.9987647006685789,0.0009592656768270181,10,0.0012352993314210803,0.9998171227818604,RZ Injection,0.9994334954302551,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992505866758037,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,0,True,False,False,0.9987647006685789,0.0009592656768270181,10,0.0012352993314210803,0.9998171227818604,RZ Injection,0.9994334954302551,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992505866758037,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,0,True,False,False,0.9987647006685789,0.0009592656768270181,10,0.0012352993314210803,0.9998171227818604,RZ Injection,0.9994334954302551,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992505866758037,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,0,True,False,False,0.9987647006685789,0.0009592656768270181,10,0.0012352993314210803,0.9998171227818604,RZ Injection,0.9994334954302551,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992505866758037,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,0,True,False,False,0.9987647006685789,0.0009592656768270181,10,0.0012352993314210803,0.9998171227818604,RZ Injection,0.9994334954302551,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992505866758037,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,1,0,False,False,False,0.9987832081197743,0.0009702446888292555,10,0.0012167918802257205,0.9998345540917797,RZ Injection,0.9994345795352093,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992690977346366,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,2,0,False,False,False,0.9987832081197743,0.0009702446888292555,10,0.0012167918802257205,0.9998345540917797,RZ Injection,0.9994345795352093,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992690977346366,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,3,0,False,False,False,0.9987832081197743,0.0009702446888292555,10,0.0012167918802257205,0.9998345540917797,RZ Injection,0.9994345795352093,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992690977346366,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,4,0,False,False,False,0.9987832081197743,0.0009702446888292555,10,0.0012167918802257205,0.9998345540917797,RZ Injection,0.9994345795352093,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992690977346366,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",checkerboard,5,0,False,False,False,0.9987832081197743,0.0009702446888292555,10,0.0012167918802257205,0.9998345540917797,RZ Injection,0.9994345795352093,Teleportation (CNOT),0.999999854,S (Rz decomposition),0.9992690977346366,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,2,False,False,False,0.9988220198352412,0.0008794678653055084,10,0.001177980164758785,0.999865048756512,RZ Injection,0.9994428584827124,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993079642639318,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,2,2,False,True,False,0.9988220198352412,0.0008794678653055084,10,0.001177980164758785,0.999865048756512,RZ Injection,0.9994428584827124,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993079642639318,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,2,False,False,False,0.9988229803853444,0.0009554744580309846,10,0.00117701961465555,0.9998624079887675,RZ Injection,0.9994463989173126,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993088989627056,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,4,2,False,True,False,0.9988229803853444,0.0009554744580309846,10,0.00117701961465555,0.9998624079887675,RZ Injection,0.9994463989173126,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993088989627056,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,2,False,False,False,0.9988229803853444,0.0009554744580309846,10,0.00117701961465555,0.9998624079887675,RZ Injection,0.9994463989173126,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993088989627056,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
star,36,"(6, 6)",col_based,5,2,False,True,False,0.9988229803853444,0.0009554744580309846,10,0.00117701961465555,0.9998624079887675,RZ Injection,0.9994463989173126,Teleportation (CNOT),1.0,S (Rz decomposition),0.9993088989627056,RZ Layer,0.9995292326575088,CNOT,0.9999843017135589,H,,,,,,,,,,,,,
